"Name";"X";"Y"
"663294.942049999 233725.359";663294.942049999;233725.359
"663297.67605 237032.919";663297.67605;237032.919
"663297.841049999 227771.951";663297.841049999;227771.951
"663300.02005 218944.86";663300.02005;218944.86
"663300.36005 213794.713";663300.36005;213794.713
"663302.429049999 227772.014";663302.429049999;227772.014
"663303.36005 216009.64";663303.36005;216009.64
"663303.696049999 225710.518";663303.696049999;225710.518
"663308.876049999 233734.493";663308.876049999;233734.493
"663309.420049999 227271.18";663309.420049999;227271.18
"663309.804049999 227774.821";663309.804049999;227774.821
"663310.170049999 221841.37";663310.170049999;221841.37
"663314.971050002 225705.396";663314.971050002;225705.396
"663315.69105 237038.793";663315.69105;237038.793
"663317.715050001 233735.677";663317.715050001;233735.677
"663320.195050001 227775.002";663320.195050001;227775.002
"663320.850049999 218932.79";663320.850049999;218932.79
"663321.629050002 225697.669";663321.629050002;225697.669
"663325.519049998 225682.638";663325.519049998;225682.638
"663325.670049999 210860.85";663325.670049999;210860.85
"663325.971050002 210894.372";663325.971050002;210894.372
"663326.410050001 210943.31";663326.410050001;210943.31
"663328.24605 227777.034";663328.24605;227777.034
"663328.756050002 221836.544";663328.756050002;221836.544
"663329.844050001 225667.852";663329.844050001;225667.852
"663336.71105 213805.856";663336.71105;213805.856
"663337.580049999 205498.49";663337.580049999;205498.49
"663337.97005 233742.907";663337.97005;233742.907
"663338.06605 237052.147";663338.06605;237052.147
"663338.596050002 227777.411";663338.596050002;227777.411
"663340.245049998 225655.324";663340.245049998;225655.324
"663340.510049999 216037.71";663340.510049999;216037.71
"663341.570050001 206239.54";663341.570050001;206239.54
"663345.570050001 216043.03";663345.570050001;216043.03
"663346.293049999 237068.865";663346.293049999;237068.865
"663346.704050001 225643.999";663346.704050001;225643.999
"663349.29005 218916.09";663349.29005;218916.09
"663349.35805 233743.115";663349.35805;233743.115
"663351.38005 221825.56";663351.38005;221825.56
"663351.490049999 216049.92";663351.490049999;216049.92
"663353.204050001 225630.213";663353.204050001;225630.213
"663357.986049999 218900.636";663357.986049999;218900.636
"663358.440049998 210948.01";663358.440049998;210948.01
"663358.684050001 225610.974";663358.684050001;225610.974
"663359.017050002 213808.818";663359.017050002;213808.818
"663359.89505 227782.997";663359.89505;227782.997
"663360.411049999 225601.85";663360.411049999;225601.85
"663362.878049999 225588.812";663362.878049999;225588.812
"663363.081050001 225588.114";663363.081050001;225588.114
"663363.350049999 216064.44";663363.350049999;216064.44
"663364.083050001 233746.942";663364.083050001;233746.942
"663366.280049998 227289.72";663366.280049998;227289.72
"663368.899050001 225568.149";663368.899050001;225568.149
"663369.929049999 233750.326";663369.929049999;233750.326
"663371.29005 216092.99";663371.29005;216092.99
"663371.350049999 221811.44";663371.350049999;221811.44
"663372.471050002 218889.732";663372.471050002;218889.732
"663376.787050001 227785.287";663376.787050001;227785.287
"663377.589049999 225544.446";663377.589049999;225544.446
"663378.350049999 216099.79";663378.350049999;216099.79
"663379.260049999 233739.062";663379.260049999;233739.062
"663380.578049999 233746.624";663380.578049999;233746.624
"663382.38405 227787.555";663382.38405;227787.555
"663384.98105 225525.719";663384.98105;225525.719
"663386.06005 216102.75";663386.06005;216102.75
"663388.29005 221795.23";663388.29005;221795.23
"663388.631050002 237087.652";663388.631050002;237087.652
"663389.401050001 221783.925";663389.401050001;221783.925
"663389.74405 221766.137";663389.74405;221766.137
"663389.749049999 227790.539";663389.749049999;227790.539
"663390.006050002 221777.352";663390.006050002;221777.352
"663390.100049999 218882.9";663390.100049999;218882.9
"663390.49605 210952.73";663390.49605;210952.73
"663390.949050002 221767.895";663390.949050002;221767.895
"663391.511050001 227791.253";663391.511050001;227791.253
"663391.71305 221772.173";663391.71305;221772.173
"663391.99405 213809.949";663391.99405;213809.949
"663392.11005 221759.98";663392.11005;221759.98
"663392.377050001 221787.077";663392.377050001;221787.077
"663393.795049999 221789.963";663393.795049999;221789.963
"663394.942049999 225514.032";663394.942049999;225514.032
"663396.820050001 221747.72";663396.820050001;221747.72
"663398.862050001 227795.146";663398.862050001;227795.146
"663400.640050001 205506.73";663400.640050001;205506.73
"663400.783050001 227796.645";663400.783050001;227796.645
"663400.980050001 206235.29";663400.980050001;206235.29
"663406.320050001 216105.48";663406.320050001;216105.48
"663406.701049998 227801.265";663406.701049998;227801.265
"663407.585050002 225497.36";663407.585050002;225497.36
"663409.61005 221722.33";663409.61005;221722.33
"663409.839049999 227804.961";663409.839049999;227804.961
"663410.54005 225493.122";663410.54005;225493.122
"663411.97205 227808.438";663411.97205;227808.438
"663413.61905 225488.398";663413.61905;225488.398
"663417.010049999 216107.2";663417.010049999;216107.2
"663418.379050002 233724.2";663418.379050002;233724.2
"663422.351050001 227817.979";663422.351050001;227817.979
"663422.550050002 210957.45";663422.550050002;210957.45
"663423.43505 225473.342";663423.43505;225473.342
"663424.52905 233727.275";663424.52905;233727.275
"663425.400049999 216112.57";663425.400049999;216112.57
"663426.69105 227824.999";663426.69105;227824.999
"663428.179049999 225453.988";663428.179049999;225453.988
"663428.677049998 213806.852";663428.677049998;213806.852
"663429.52005 218865.13";663429.52005;218865.13
"663432.374049999 233724.747";663432.374049999;233724.747
"663433.421050001 227831.726";663433.421050001;227831.726
"663434.229049999 237103.924";663434.229049999;237103.924
"663434.75705 233720.437";663434.75705;233720.437
"663435.374049999 225440.807";663435.374049999;225440.807
"663438.317049999 227838.569";663438.317049999;227838.569
"663441.02005 221743.12";663441.02005;221743.12
"663441.033050001 233703.084";663441.033050001;233703.084
"663443.34705 227841.933";663443.34705;227841.933
"663443.510049999 206232.31";663443.510049999;206232.31
"663443.550050002 216129.87";663443.550050002;216129.87
"663444.429049999 227845.817";663444.429049999;227845.817
"663447.047049999 225424.495";663447.047049999;225424.495
"663448.764049999 227850.967";663448.764049999;227850.967
"663450.760049999 221695.42";663450.760049999;221695.42
"663451.070050001 216144.54";663451.070050001;216144.54
"663451.528050002 216144.798";663451.528050002;216144.798
"663453.456050001 227854.034";663453.456050001;227854.034
"663455.438050002 225412.041";663455.438050002;225412.041
"663456.069049999 227855.335";663456.069049999;227855.335
"663457.876049999 233693.455";663457.876049999;233693.455
"663460.932050001 216150.104";663460.932050001;216150.104
"663461.27705 216150.293";663461.27705;216150.293
"663461.390050001 227320.56";663461.390050001;227320.56
"663461.411049999 227862.201";663461.411049999;227862.201
"663464.181049999 227867.811";663464.181049999;227867.811
"663464.230050001 205515.08";663464.230050001;205515.08
"663465.850049999 218893.3";663465.850049999;218893.3
"663466.72205 213800.808";663466.72205;213800.808
"663467.446049999 216154.613";663467.446049999;216154.613
"663469.62105 227875.113";663469.62105;227875.113
"663470.57705 225389.643";663470.57705;225389.643
"663471.681049999 225385.595";663471.681049999;225385.595
"663472.168049999 227877.603";663472.168049999;227877.603
"663472.462049998 227877.977";663472.462049998;227877.977
"663472.76805 225381.612";663472.76805;225381.612
"663475.793049999 227882.205";663475.793049999;227882.205
"663476.270649999 210949.270199999";663476.270649999;210949.270199999
"663476.28805 216161.955";663476.28805;216161.955
"663477.030049998 221625.67";663477.030049998;221625.67
"663477.036049999 233687.489";663477.036049999;233687.489
"663477.662050001 227888.292";663477.662050001;227888.292
"663480.97405 227893.46";663480.97405;227893.46
"663481.06005 225371.438";663481.06005;225371.438
"663486.0 218929.83";663486.0;218929.83
"663486.332049999 227898.765";663486.332049999;227898.765
"663488.017050002 233681.818";663488.017050002;233681.818
"663488.330049999 206229.16";663488.330049999;206229.16
"663488.52705 227903.037";663488.52705;227903.037
"663488.77005 221592.65";663488.77005;221592.65
"663490.982050002 237128.466";663490.982050002;237128.466
"663494.763050001 225359.872";663494.763050001;225359.872
"663496.238049999 206228.656";663496.238049999;206228.656
"663496.730050001 213791.644";663496.730050001;213791.644
"663497.390050001 218943.58";663497.390050001;218943.58
"663498.627050001 227907.828";663498.627050001;227907.828
"663501.004050002 223676.182";663501.004050002;223676.182
"663501.14505 227908.226";663501.14505;227908.226
"663502.679049999 227909.632";663502.679049999;227909.632
"663502.703049999 225349.881";663502.703049999;225349.881
"663504.683049999 227912.564";663504.683049999;227912.564
"663504.699050002 216179.031";663504.699050002;216179.031
"663506.480050001 227916.349";663506.480050001;227916.349
"663507.885049999 233676.131";663507.885049999;233676.131
"663509.236049999 227921.343";663509.236049999;227921.343
"663510.429049999 233667.88";663510.429049999;233667.88
"663511.95005 225338.011";663511.95005;225338.011
"663516.56205 227924.229";663516.56205;227924.229
"663516.80105 223564.109";663516.80105;223564.109
"663518.275049999 225328.887";663518.275049999;225328.887
"663519.877050001 221607.595";663519.877050001;221607.595
"663520.24205 223750.605";663520.24205;223750.605
"663520.574050002 237135.61";663520.574050002;237135.61
"663520.650049999 213780.9";663520.650049999;213780.9
"663521.750050001 205491.09";663521.750050001;205491.09
"663523.318050001 233657.386";663523.318050001;233657.386
"663525.681049999 225323.467";663525.681049999;225323.467
"663527.07705 225320.657";663527.07705;225320.657
"663527.567049999 233656.453";663527.567049999;233656.453
"663528.159049999 216189.723";663528.159049999;216189.723
"663528.707049999 227926.339";663528.707049999;227926.339
"663529.489050001 233652.562";663529.489050001;233652.562
"663529.97005 210941.1";663529.97005;210941.1
"663531.320050001 221611.14";663531.320050001;221611.14
"663531.455049999 216190.964";663531.455049999;216190.964
"663533.55105 225307.623";663533.55105;225307.623
"663533.614050001 233644.208";663533.614050001;233644.208
"663534.830049999 206225.89";663534.830049999;206225.89
"663535.043049999 225306.221";663535.043049999;225306.221
"663536.61905 216190.358";663536.61905;216190.358
"663537.010049999 223525.951";663537.010049999;223525.951
"663538.56005 223817.463";663538.56005;223817.463
"663538.98305 227931.201";663538.98305;227931.201
"663539.397050001 225302.129";663539.397050001;225302.129
"663540.227049999 233637.97";663540.227049999;233637.97
"663543.796050001 223503.494";663543.796050001;223503.494
"663548.177049998 223819.838";663548.177049998;223819.838
"663548.444049999 233636.971";663548.444049999;233636.971
"663549.173050001 227937.319";663549.173050001;227937.319
"663550.811050002 227938.302";663550.811050002;227938.302
"663550.848049998 237142.959";663550.848049998;237142.959
"663551.265050001 233631.674";663551.265050001;233631.674
"663552.707049999 210925.417599998";663552.707049999;210925.417599998
"663556.037050001 233628.61";663556.037050001;233628.61
"663556.22005 227351.37";663556.22005;227351.37
"663556.726050001 216191.935";663556.726050001;216191.935
"663557.089049999 227938.762";663557.089049999;227938.762
"663558.150049999 213754.4";663558.150049999;213754.4
"663560.065049998 227943.637";663560.065049998;227943.637
"663560.199050002 233627.907";663560.199050002;233627.907
"663561.07705 225288.087";663561.07705;225288.087
"663562.447050001 216191.872";663562.447050001;216191.872
"663562.77005 218944.94";663562.77005;218944.94
"663563.960050002 227943.837";663563.960050002;227943.837
"663565.003049999 237117.461";663565.003049999;237117.461
"663565.594050001 223824.14";663565.594050001;223824.14
"663568.716049999 225281.524";663568.716049999;225281.524
"663570.47005 221623.54";663570.47005;221623.54
"663570.47205 225278.284";663570.47205;225278.284
"663571.25905 233621.553";663571.25905;233621.553
"663572.64505 225274.275";663572.64505;225274.275
"663573.493050002 233591.556";663573.493050002;233591.556
"663573.579050001 233596.813";663573.579050001;233596.813
"663575.363049999 223827.51";663575.363049999;223827.51
"663576.622049998 233601.134";663576.622049998;233601.134
"663577.29005 206213.57";663577.29005;206213.57
"663577.58605 223478.19";663577.58605;223478.19
"663578.43505 233615.725";663578.43505;233615.725
"663579.284049999 233605.715";663579.284049999;233605.715
"663579.854049999 237090.676";663579.854049999;237090.676
"663582.210050002 210905.07";663582.210050002;210905.07
"663583.357050002 216190.734";663583.357050002;216190.734
"663587.593049999 227950.339";663587.593049999;227950.339
"663587.664050002 223829.884";663587.664050002;223829.884
"663588.800050002 213730.05";663588.800050002;213730.05
"663589.192049999 227950.108";663589.192049999;227950.108
"663589.42605 237073.39";663589.42605;237073.39
"663592.479049999 225250.404";663592.479049999;225250.404
"663592.600049999 205505.24";663592.600049999;205505.24
