row ID,Durchscnittsnote 3 Schuljahr,Schule 1=KSALP 2=KSBER 3=KSREU 4=KSSCH 5=KSSEE 6=KSSUR 7=KSWIL,BRank_Steuerbelastung,BRank_Erreichbarkeit,Geschlecht 1=1 2=2,Heimatland 1=CH 2=D 3=Andere,Durchscnittsnote Matura
L-409751-KSALP,4.15,1,3,3,2,1,4.91
L-410869-KSALP,5.08,1,3,3,1,1,5.69
L-408485-KSALP,4.73,1,3,3,2,1,5.25
L-410169-KSALP,4.73,1,3,3,1,1,5.13
L-410875-KSALP,4.42,1,3,3,1,1,4.81
L-410164-KSALP,4.38,1,3,3,1,1,4.75
L-410900-KSALP,4.65,1,3,3,2,1,5.09
L-411623-KSALP,4.54,1,3,3,1,1,4.88
L-410156-KSALP,5.04,1,3,3,2,1,5.47
L-411636-KSALP,4.27,1,3,3,2,1,4.68
L-409163-KSALP,4.85,1,3,3,2,1,5.25
L-411628-KSALP,4.38,1,3,3,2,1,4.78
L-409280-KSALP,4.58,1,3,3,2,1,4.94
L-411619-KSALP,4.12,1,3,3,2,1,4.47
L-409611-KSALP,4.32,1,3,3,1,1,4.56
L-410162-KSALP,4.69,1,3,3,2,1,5.03
L-410893-KSALP,5.04,1,3,3,2,1,5.38
L-411640-KSALP,4.5,1,3,3,1,1,4.72
L-410892-KSALP,5.0,1,3,3,2,1,5.31
L-410182-KSALP,4.62,1,3,3,1,1,4.81
L-410160-KSALP,4.92,1,3,3,2,1,5.22
L-411632-KSALP,4.96,1,3,3,2,1,5.25
L-410553-KSALP,4.15,1,3,3,2,1,4.44
L-410881-KSALP,4.42,1,3,3,2,1,4.69
L-408491-KSALP,4.14,1,3,3,2,1,4.41
L-455230-KSREU,4.67,3,3,3,1,1,4.72
L-410877-KSALP,4.75,1,3,3,2,1,5.0
L-410886-KSALP,4.29,1,3,3,1,1,4.44
L-408497-KSALP,4.54,1,3,3,2,1,4.78
L-410180-KSALP,5.04,1,3,3,1,1,5.16
L-410895-KSALP,4.65,1,3,3,1,1,4.75
L-409950-KSALP,4.46,1,3,3,2,1,4.63
L-409285-KSALP,5.04,1,3,3,1,1,5.09
L-408489-KSALP,4.39,1,3,3,1,1,4.44
L-410149-KSALP,5.27,1,3,3,1,1,5.31
L-409155-KSALP,5.35,1,3,3,2,1,5.47
L-410888-KSALP,4.85,1,3,3,2,1,4.94
L-410158-KSALP,5.19,1,3,3,2,1,5.28
L-409276-KSALP,4.54,1,3,3,2,1,4.59
L-411630-KSALP,4.81,1,3,3,1,1,4.75
L-411634-KSALP,5.12,1,3,3,2,1,5.16
L-408495-KSALP,4.92,1,3,3,2,1,4.94
L-408493-KSALP,4.64,1,3,3,2,1,4.66
L-410171-KSALP,4.5,1,3,3,1,1,4.41
L-410873-KSALP,4.35,1,3,3,1,1,4.22
L-412698-KSALP,4.67,1,3,3,1,1,4.53
L-410884-KSALP,5.0,1,3,3,1,1,4.84
L-408498-KSALP,4.81,1,3,3,2,1,4.75
L-410890-KSALP,4.31,1,3,3,2,1,4.22
L-410908-KSALP,4.31,1,3,3,2,1,4.22
L-410727-KSALP,4.42,1,3,3,1,1,4.22
L-410177-KSALP,5.08,1,3,3,2,1,4.97
L-410574-KSALP,4.62,1,3,3,1,1,4.41
L-409283-KSALP,4.77,1,3,3,2,1,4.66
L-408487-KSALP,4.73,1,3,3,2,1,4.59
L-411624-KSALP,4.73,1,3,3,1,3,4.47
L-410871-KSALP,5.57,1,3,3,1,1,5.3
L-410166-KSALP,5.39,1,3,3,1,1,5.09
L-409278-KSALP,4.75,1,3,3,1,1,4.44
L-410906-KSALP,4.38,1,3,3,2,1,4.17
L-411629-KSALP,4.81,1,3,3,2,1,4.59
L-408563-KSALP,5.12,1,3,3,1,1,4.78
L-410904-KSALP,5.0,1,3,3,2,1,4.75
L-410896-KSALP,4.68,1,3,3,1,1,4.31
L-410905-KSALP,4.75,1,3,3,2,1,4.47
L-411626-KSALP,5.36,1,3,3,2,1,4.94
L-115046-KSSEE,4.31,5,3,3,2,1,4.72
L-115261-KSSEE,4.38,5,3,3,2,1,4.66
L-114551-KSSEE,4.63,5,3,3,2,1,4.81
L-115788-KSSEE,4.73,5,3,3,1,1,4.75
L-115295-KSSEE,5.12,5,3,3,1,1,5.09
L-114497-KSSEE,4.38,5,3,3,1,1,4.33
L-114926-KSSEE,4.69,5,3,3,2,1,4.59
L-115553-KSSEE,5.12,5,3,3,1,1,4.91
L-116108-KSSEE,4.35,5,3,3,2,1,4.19
L-115565-KSSEE,4.88,5,3,3,2,1,4.69
L-115792-KSSEE,5.35,5,3,3,1,1,5.0
L-115292-KSSEE,4.68,5,3,3,2,1,4.38
L-552250-KSBER,4.55,2,3,3,1,1,4.75
L-502400-KSSCH,4.36,4,3,3,2,1,4.59
L-303863-KSWIL,4.21,7,3,3,2,1,3.94
L-502399-KSSCH,4.45,4,3,3,2,1,4.31
L-303776-KSWIL,5.13,7,3,3,1,1,5.25
L-303093-KSWIL,4.58,7,3,3,2,1,4.53
L-303090-KSWIL,4.54,7,3,3,2,1,4.44
L-302826-KSWIL,4.54,7,3,3,1,1,4.31
L-302516-KSWIL,4.92,7,3,3,1,1,4.66
L-302515-KSWIL,4.77,7,3,3,2,1,4.59
L-302828-KSWIL,4.46,7,3,3,2,1,4.2
L-303859-KSWIL,4.75,7,3,3,2,1,5.16
L-304168-KSWIL,4.46,7,3,3,1,1,4.75
L-303102-KSWIL,5.04,7,3,3,2,1,5.09
L-303678-KSWIL,4.88,7,3,3,1,1,4.78
L-303857-KSWIL,4.71,7,3,3,2,1,4.69
L-302544-KSWIL,5.13,7,3,3,2,1,5.09
L-302519-KSWIL,4.92,7,3,3,1,1,4.78
L-303105-KSWIL,4.88,7,3,3,1,1,4.74
L-303674-KSWIL,4.92,7,3,3,2,1,4.88
L-408489-KSSUR,4.7,6,3,3,1,3,5.0
L-502415-KSSCH,4.68,4,3,3,2,1,4.69
L-407805-KSSUR,5.08,6,3,3,1,1,4.95
L-303675-KSWIL,5.25,7,3,3,1,1,4.97
L-302830-KSWIL,5.04,7,3,3,2,1,4.81
L-302833-KSWIL,5.46,7,3,3,1,1,5.06
L-304516-KSWIL,5.08,7,3,3,1,1,4.56
L-303393-KSWIL,5.27,7,3,3,1,1,4.72
L-406221-KSSUR,5.0,6,3,3,1,1,4.56
L-304519-KSWIL,5.46,7,3,3,1,1,4.88
L-115049-KSSEE,4.92,5,3,3,1,1,4.97
L-114477-KSSEE,4.38,5,3,3,1,1,4.25
L-115052-KSSEE,4.65,5,3,3,1,1,4.34
L-115107-KSSEE,4.85,5,2,4,1,1,5.28
L-115472-KSSEE,4.54,5,2,4,2,1,4.91
L-114728-KSSEE,4.54,5,2,4,2,1,4.81
L-115467-KSSEE,4.42,5,2,4,1,1,4.59
L-115794-KSSEE,4.31,5,2,4,1,1,4.44
L-115481-KSSEE,5.54,5,2,4,1,1,5.63
L-114969-KSSEE,4.88,5,2,4,2,1,5.0
L-115314-KSSEE,4.96,5,2,4,1,1,4.97
L-115165-KSSEE,4.5,5,2,4,2,1,4.59
L-115801-KSSEE,4.65,5,2,4,2,1,4.72
L-115170-KSSEE,4.92,5,2,4,1,1,4.88
L-115700-KSSEE,4.42,5,2,4,1,1,4.34
L-115209-KSSEE,4.88,5,2,4,1,1,4.78
L-114549-KSSEE,4.92,5,2,4,1,1,4.78
L-114730-KSSEE,4.54,5,2,4,2,1,4.5
L-115448-KSSEE,4.31,5,2,4,1,3,4.16
L-114521-KSSEE,5.0,5,2,4,1,1,4.84
L-114988-KSSEE,4.77,5,2,4,2,1,4.69
L-115175-KSSEE,5.15,5,2,4,1,1,4.97
L-115122-KSSEE,4.58,5,2,4,1,1,4.34
L-115160-KSSEE,4.58,5,2,4,2,1,4.44
L-114738-KSSEE,5.0,5,2,4,1,1,4.75
L-114972-KSSEE,4.65,5,2,4,2,1,4.47
L-114556-KSSEE,4.5,5,2,4,2,1,4.31
L-114734-KSSEE,4.77,5,2,4,1,1,4.47
L-114732-KSSEE,4.81,5,2,4,2,1,4.56
L-551800-KSBER,4.27,2,3,5,2,1,5.13
L-552735-KSBER,4.38,2,3,5,1,1,4.84
L-407406-KSSUR,4.21,6,3,5,2,1,4.66
L-552420-KSBER,4.5,2,3,5,1,1,4.84
L-552141-KSBER,4.88,2,3,5,1,1,5.19
L-407356-KSSUR,4.96,6,3,5,1,1,5.22
L-552147-KSBER,4.83,2,3,5,2,1,5.19
L-552654-KSBER,4.63,2,3,5,1,1,4.84
L-552150-KSBER,4.55,2,3,5,2,1,4.84
L-552650-KSBER,5.08,2,3,5,1,1,5.28
L-552306-KSBER,4.38,2,3,5,1,1,4.56
L-552723-KSBER,4.5,2,3,5,2,1,4.78
L-552813-KSBER,4.29,2,3,5,1,1,4.47
L-115796-KSSEE,4.38,5,3,5,2,1,4.66
L-408021-KSSUR,5.08,6,3,5,2,1,5.34
L-552140-KSBER,4.92,2,3,5,1,1,5.06
L-552145-KSBER,4.27,2,3,5,2,1,4.5
L-552326-KSBER,4.5,2,3,5,2,1,4.72
L-552075-KSBER,4.63,2,3,5,2,1,4.84
L-552300-KSBER,4.42,2,3,5,2,1,4.63
L-552493-KSBER,4.79,2,3,5,1,1,4.88
L-552711-KSBER,5.04,2,3,5,1,1,5.12
L-552082-KSBER,4.21,2,3,5,2,1,4.38
L-552311-KSBER,4.58,2,3,5,1,1,4.65
L-407749-KSSUR,4.63,6,3,5,1,1,4.68
L-552316-KSBER,4.71,2,3,5,1,1,4.75
L-552143-KSBER,4.88,2,3,5,1,1,4.91
L-551808-KSBER,4.19,2,3,5,2,1,4.31
L-552496-KSBER,4.5,2,3,5,2,1,4.63
L-551880-KSBER,4.67,2,3,5,1,1,4.69
L-552466-KSBER,4.92,2,3,5,1,1,4.94
L-406629-KSSUR,4.75,6,3,5,1,1,4.75
L-408120-KSSUR,4.1,6,3,5,1,1,5.0
L-551795-KSBER,4.92,2,3,5,1,1,4.91
L-408429-KSSUR,4.2,6,3,5,2,1,5.0
L-552447-KSBER,4.17,2,3,5,2,1,4.25
L-552313-KSBER,4.46,2,3,5,1,2,4.53
L-552298-KSBER,4.71,2,3,5,2,1,4.78
L-407741-KSSUR,4.63,6,3,5,1,1,4.59
L-552406-KSBER,4.59,2,3,5,2,1,4.66
L-408741-KSSUR,4.5,6,3,5,1,1,5.0
L-552470-KSBER,4.75,2,3,5,2,1,4.81
L-551816-KSBER,4.33,2,3,5,1,1,4.28
L-406620-KSSUR,4.71,6,3,5,2,1,4.75
L-115789-KSSEE,4.46,5,3,5,2,1,4.5
L-552165-KSBER,5.45,2,3,5,2,1,5.47
L-552302-KSBER,4.27,2,3,5,2,1,4.28
L-552491-KSBER,4.13,2,3,5,1,1,4.03
L-407381-KSSUR,4.38,6,3,5,1,1,4.28
L-552320-KSBER,4.92,2,3,5,1,1,4.81
L-552308-KSBER,4.46,2,3,5,1,1,4.34
L-552310-KSBER,4.58,2,3,5,1,1,4.47
L-407756-KSSUR,4.71,6,3,5,1,1,4.59
L-552322-KSBER,4.5,2,3,5,1,1,4.38
L-408122-KSSUR,4.38,6,3,5,2,1,4.34
L-552666-KSBER,4.75,2,3,5,2,1,4.72
L-551876-KSBER,5.67,2,3,5,1,1,5.53
L-551796-KSBER,4.92,2,3,5,2,1,4.88
L-552389-KSBER,4.56,2,3,5,1,1,4.41
L-552482-KSBER,4.58,2,3,5,1,1,4.41
L-552315-KSBER,4.96,2,3,5,1,1,4.78
L-551878-KSBER,5.13,2,3,5,2,1,5.03
L-552476-KSBER,4.79,2,3,5,2,1,4.69
L-552167-KSBER,5.46,2,3,5,2,1,5.35
L-552483-KSBER,4.33,2,3,5,2,1,4.22
L-552489-KSBER,4.38,2,3,5,2,3,4.25
L-406632-KSSUR,4.63,6,3,5,2,1,4.5
L-552160-KSBER,5.38,2,3,5,1,1,5.15
L-551813-KSBER,4.79,2,3,5,1,1,4.56
L-552653-KSBER,4.79,2,3,5,1,1,4.56
L-552479-KSBER,5.29,2,3,5,1,1,5.06
L-552726-KSBER,4.58,2,3,5,1,1,4.34
L-552355-KSBER,4.54,2,3,5,1,1,4.3
L-552487-KSBER,5.25,2,3,5,1,1,5.0
L-551879-KSBER,5.25,2,3,5,1,1,4.97
L-552730-KSBER,4.71,2,3,5,2,1,4.5
L-115228-KSSEE,4.21,5,3,5,2,1,4.0
L-552477-KSBER,5.54,2,3,5,1,1,5.22
L-552459-KSBER,4.63,2,3,5,1,1,4.27
L-552303-KSBER,4.71,2,3,5,2,1,4.44
L-552528-KSBER,4.83,2,3,5,1,1,4.41
L-551815-KSBER,5.13,2,3,5,1,1,4.69
L-552492-KSBER,5.29,2,3,5,1,1,4.75
L-408124-KSSUR,4.96,6,3,5,1,1,4.41
L-552584-KSBER,5.0,2,3,5,1,1,4.34
L-552305-KSBER,4.75,2,3,5,2,1,4.13
L-552498-KSBER,5.25,2,3,5,2,1,4.63
L-552484-KSBER,5.33,2,3,5,1,1,4.44
L-410145-KSALP,4.31,1,3,4,1,1,4.81
L-410142-KSALP,4.04,1,3,4,2,1,4.63
L-410128-KSALP,4.38,1,3,4,1,1,4.72
L-411302-KSALP,4.42,1,3,4,2,1,4.84
L-408515-KSALP,4.65,1,3,4,1,1,4.97
L-410934-KSALP,5.15,1,3,4,2,1,5.56
L-408508-KSALP,4.77,1,3,4,2,1,5.13
L-410147-KSALP,4.38,1,3,4,2,1,4.72
L-410129-KSALP,5.25,1,3,4,1,1,5.47
L-410131-KSALP,4.5,1,3,4,2,1,4.81
L-407943-KSALP,4.25,1,3,4,1,1,4.44
L-409675-KSALP,4.21,1,3,4,2,1,4.5
L-409667-KSALP,4.86,1,3,4,1,1,5.03
L-409669-KSALP,4.54,1,3,4,1,1,4.69
L-411305-KSALP,4.5,1,3,4,2,1,4.75
L-409683-KSALP,5.0,1,3,4,2,1,5.19
L-410138-KSALP,4.92,1,3,4,2,1,5.09
L-409673-KSALP,5.0,1,3,4,1,1,5.06
L-409329-KSALP,4.31,1,3,4,1,1,4.34
L-409679-KSALP,4.81,1,3,4,2,1,4.94
L-409677-KSALP,5.04,1,3,4,2,1,5.16
L-410133-KSALP,4.58,1,3,4,2,1,4.69
L-411612-KSALP,4.69,1,3,4,2,1,4.8
L-409700-KSALP,4.12,1,3,4,1,2,4.19
L-408506-KSALP,4.69,1,3,4,2,1,4.75
L-411283-KSALP,4.36,1,3,4,1,1,4.31
L-407941-KSALP,4.46,1,3,4,1,1,4.41
L-411300-KSALP,5.46,1,3,4,2,1,5.5
L-410130-KSALP,4.82,1,3,4,1,1,4.75
L-408510-KSALP,4.86,1,3,4,2,1,4.88
L-408504-KSALP,5.31,1,3,4,2,1,5.31
L-411616-KSALP,4.54,1,3,4,2,3,4.53
L-410154-KSALP,4.73,1,3,4,2,1,4.72
L-411292-KSALP,5.04,1,3,4,1,1,4.91
L-411289-KSALP,4.5,1,3,4,1,1,4.37
L-411296-KSALP,4.77,1,3,4,2,1,4.72
L-410271-KSALP,4.88,1,3,4,2,1,4.78
L-410136-KSALP,4.96,1,3,4,1,1,4.72
L-411606-KSALP,4.71,1,3,4,2,1,4.56
L-411286-KSALP,5.32,1,3,4,1,1,5.06
L-409681-KSALP,4.88,1,3,4,2,1,4.66
L-408512-KSALP,4.92,1,3,4,2,1,4.69
L-411303-KSALP,4.85,1,3,4,2,1,4.41
L-304537-KSWIL,4.92,7,3,5,1,1,5.19
L-406153-KSSUR,5.13,6,3,5,1,1,5.41
L-407504-KSSUR,4.42,6,3,5,2,1,4.78
L-303353-KSWIL,4.29,7,3,5,2,1,4.47
L-407957-KSSUR,4.77,6,3,5,2,1,5.0
L-406150-KSSUR,4.63,6,3,5,1,1,4.75
L-407489-KSSUR,4.54,6,3,5,2,1,4.75
L-304182-KSWIL,5.33,7,3,5,1,1,5.28
L-302836-KSWIL,4.81,7,3,5,1,1,4.75
L-407151-KSSUR,4.88,6,3,5,1,1,4.94
L-407501-KSSUR,5.13,6,3,5,2,1,5.28
L-302549-KSWIL,4.77,7,3,5,1,1,4.69
L-303799-KSWIL,5.46,7,3,5,2,1,5.47
L-303923-KSWIL,5.38,7,3,5,1,1,5.28
L-304747-KSWIL,4.8,7,3,5,1,1,6.0
L-407032-KSSUR,4.46,6,3,5,1,1,4.47
L-408261-KSSUR,4.83,6,3,5,1,1,4.84
L-405838-KSSUR,4.54,6,3,5,2,1,4.63
L-302834-KSWIL,5.31,7,3,5,1,1,5.16
L-405999-KSSUR,4.63,6,3,5,2,1,4.69
L-408258-KSSUR,5.04,6,3,5,1,1,5.0
L-304518-KSWIL,5.38,7,3,5,1,1,5.19
L-304159-KSWIL,4.46,7,3,5,1,2,4.34
L-302521-KSWIL,5.23,7,3,5,1,1,5.0
L-303597-KSWIL,4.71,7,3,5,1,1,4.47
L-407043-KSSUR,4.58,6,3,5,1,1,4.47
L-408593-KSSUR,4.7,6,3,5,2,1,5.0
L-408594-KSSUR,5.0,6,3,5,2,1,5.0
L-304184-KSWIL,5.64,7,3,5,1,1,5.38
L-408675-KSSUR,5.0,6,3,5,1,1,5.0
L-408678-KSSUR,4.4,6,3,5,2,1,5.0
L-406983-KSSUR,4.58,6,3,5,1,1,4.45
L-303851-KSWIL,4.83,7,3,5,1,1,4.56
L-408871-KSSUR,5.0,6,3,5,2,1,5.0
L-303599-KSWIL,4.75,7,3,5,1,1,4.47
L-407955-KSSUR,5.0,6,3,5,1,1,4.84
L-303800-KSWIL,4.75,7,3,5,2,1,4.5
L-407491-KSSUR,4.79,6,3,5,2,1,4.59
L-407497-KSSUR,5.13,6,3,5,1,1,4.81
L-304157-KSWIL,4.5,7,3,5,2,1,4.16
L-303107-KSWIL,4.63,7,3,5,2,1,4.25
L-407494-KSSUR,4.42,6,3,5,2,1,4.16
L-406755-KSSUR,5.13,6,3,5,1,1,4.75
L-304533-KSWIL,4.63,7,3,5,2,1,4.22
L-303108-KSWIL,5.46,7,3,5,1,1,4.91
L-303110-KSWIL,5.23,7,3,5,1,1,4.66
L-407063-KSSUR,4.33,6,4,5,1,1,4.59
L-406526-KSSUR,4.33,6,4,5,2,1,4.64
L-406529-KSSUR,5.17,6,4,5,1,1,5.28
L-406577-KSSUR,5.54,6,4,5,1,1,5.66
L-407061-KSSUR,4.25,6,4,5,1,1,4.36
L-407349-KSSUR,4.83,6,4,5,1,1,4.94
L-406336-KSSUR,4.5,6,4,5,1,1,4.59
L-407058-KSSUR,4.96,6,4,5,1,1,5.04
L-406522-KSSUR,5.13,6,4,5,1,1,5.19
L-407320-KSSUR,4.42,6,4,5,1,1,4.47
L-407351-KSSUR,4.71,6,4,5,2,1,4.84
L-406338-KSSUR,5.04,6,4,5,1,1,5.06
L-406528-KSSUR,4.58,6,4,5,2,1,4.7
L-407960-KSSUR,4.29,6,4,5,1,1,4.3
L-407879-KSSUR,4.8,6,4,5,2,1,5.0
L-407882-KSSUR,4.8,6,4,5,1,1,5.0
L-407886-KSSUR,5.4,6,4,5,2,1,5.0
L-407888-KSSUR,5.0,6,4,5,1,1,5.0
L-407890-KSSUR,5.3,6,4,5,2,1,5.0
L-408049-KSSUR,5.1,6,4,5,2,2,5.0
L-406739-KSSUR,4.92,6,4,5,1,1,4.91
L-407062-KSSUR,4.75,6,4,5,1,1,4.73
L-406430-KSSUR,4.33,6,4,5,2,1,4.4
L-405952-KSSUR,4.71,6,4,5,1,1,4.63
L-405844-KSSUR,4.83,6,4,5,1,1,4.75
L-406428-KSSUR,4.38,6,4,5,1,3,4.25
L-407064-KSSUR,4.79,6,4,5,2,1,4.73
L-406337-KSSUR,4.75,6,4,5,1,1,4.57
L-408114-KSSUR,4.67,6,4,5,2,1,4.47
L-406531-KSSUR,5.38,6,4,5,1,1,5.03
L-406524-KSSUR,4.58,6,4,5,2,1,4.25
L-406284-KSSUR,4.17,6,2,3,2,1,4.84
L-405966-KSSUR,4.54,6,2,3,1,1,4.88
L-407071-KSSUR,4.33,6,2,3,1,1,4.59
L-406334-KSSUR,4.15,6,2,3,2,1,4.44
L-406332-KSSUR,4.79,6,2,3,1,1,4.97
L-407330-KSSUR,5.54,6,2,3,1,1,5.72
L-405829-KSSUR,4.25,6,2,3,2,1,4.5
L-407025-KSSUR,5.25,6,2,3,2,1,5.5
L-405888-KSSUR,4.67,6,2,3,1,1,4.78
L-405958-KSSUR,4.54,6,2,3,2,1,4.75
L-407523-KSSUR,5.33,6,2,3,1,1,5.41
L-408107-KSSUR,4.67,6,2,3,1,1,4.72
L-406282-KSSUR,4.58,6,2,3,2,1,4.72
L-406731-KSSUR,4.75,6,2,3,1,1,4.78
L-502110-KSSCH,4.5,4,2,3,2,1,4.63
L-405836-KSSUR,4.58,6,2,3,1,1,4.59
L-407327-KSSUR,4.96,6,2,3,2,1,5.06
L-406717-KSSUR,4.88,6,2,3,1,1,4.88
L-407819-KSSUR,4.4,6,2,3,2,1,5.0
L-407821-KSSUR,4.7,6,2,3,1,1,5.0
L-407895-KSSUR,4.8,6,2,3,1,1,5.0
L-408497-KSSUR,4.8,6,2,3,1,1,5.0
L-408499-KSSUR,4.8,6,2,3,1,1,5.0
L-408580-KSSUR,5.1,6,2,3,1,1,5.0
L-408581-KSSUR,4.5,6,2,3,1,1,5.0
L-407595-KSSUR,4.88,6,2,3,1,1,4.84
L-406278-KSSUR,4.54,6,2,3,1,1,4.5
L-406999-KSSUR,4.38,6,2,3,1,1,4.32
L-406718-KSSUR,4.75,6,2,3,1,1,4.69
L-411430-KSALP,4.58,1,2,3,2,1,4.7
L-407517-KSSUR,5.5,6,2,3,1,1,5.41
L-408111-KSSUR,4.38,6,2,3,2,1,4.38
L-407603-KSSUR,5.17,6,2,3,1,1,5.06
L-407519-KSSUR,5.25,6,2,3,2,1,5.24
L-407521-KSSUR,5.04,6,2,3,2,1,5.0
L-405970-KSSUR,4.96,6,2,3,1,1,4.81
L-406715-KSSUR,5.13,6,2,3,1,1,4.97
L-406726-KSSUR,4.88,6,2,3,2,1,4.81
L-406724-KSSUR,5.17,6,2,3,2,1,5.09
L-407743-KSSUR,4.58,6,2,3,1,1,4.41
L-406280-KSSUR,4.83,6,2,3,1,1,4.66
L-407069-KSSUR,4.54,6,2,3,1,1,4.34
L-407748-KSSUR,5.0,6,2,3,1,1,4.78
L-407252-KSSUR,5.04,6,2,3,1,1,4.82
L-405825-KSSUR,4.63,6,2,3,2,1,4.5
L-406720-KSSUR,4.58,6,2,3,2,1,4.41
L-406592-KSSUR,5.29,6,2,3,2,1,5.09
L-406729-KSSUR,5.21,6,2,3,1,1,4.84
L-405819-KSSUR,5.33,6,2,3,2,1,5.03
L-407614-KSSUR,4.92,6,2,3,1,1,4.5
L-406997-KSSUR,5.29,6,2,3,1,1,4.86
L-407020-KSSUR,4.63,6,2,3,1,1,4.17
L-406728-KSSUR,4.88,6,2,3,1,1,4.41
L-409629-KSALP,4.35,1,3,3,1,1,4.88
L-409621-KSALP,4.35,1,3,3,2,1,4.91
L-408546-KSALP,4.42,1,3,3,2,1,4.69
L-408547-KSALP,4.73,1,3,3,1,1,4.84
L-409938-KSALP,4.71,1,3,3,1,1,4.81
L-409633-KSALP,4.81,1,3,3,2,1,4.97
L-409937-KSALP,4.5,1,3,3,1,1,4.41
L-411522-KSALP,4.38,1,3,3,2,1,4.38
L-456751-KSREU,4.77,3,3,3,2,1,4.44
L-411524-KSALP,5.0,1,3,3,2,1,4.66
L-411277-KSALP,4.96,1,3,3,2,1,4.56
L-502175-KSSCH,4.5,4,3,3,2,1,4.38
L-502362-KSSCH,4.71,4,3,3,2,1,4.41
L-502577-KSSCH,4.6,4,3,3,2,1,4.2
L-502586-KSSCH,4.5,4,3,3,2,1,4.8
L-303111-KSWIL,4.54,7,3,3,1,1,4.88
L-302838-KSWIL,4.63,7,3,3,1,1,4.59
L-303396-KSWIL,5.38,7,3,3,1,1,5.28
L-303592-KSWIL,5.04,7,3,3,1,1,4.75
L-408845-KSALP,4.88,1,2,2,1,1,5.56
L-410952-KSALP,4.88,1,2,2,1,3,5.41
L-409355-KSALP,4.31,1,2,2,2,1,4.84
L-410457-KSALP,4.64,1,2,2,1,1,5.06
L-410465-KSALP,5.0,1,2,2,2,1,5.5
L-408838-KSALP,4.04,1,2,2,2,1,4.5
L-455915-KSREU,4.54,3,2,2,1,1,4.78
L-409457-KSALP,4.04,1,2,2,2,1,4.44
L-410605-KSALP,4.31,1,2,2,1,1,4.59
L-410459-KSALP,3.92,1,2,2,1,1,4.19
L-409343-KSALP,4.58,1,2,2,2,1,4.94
L-409376-KSALP,4.64,1,2,2,1,1,4.91
L-408869-KSALP,4.32,1,2,2,1,1,4.56
L-410946-KSALP,4.32,1,2,2,1,1,4.56
L-408826-KSALP,4.31,1,2,2,1,1,4.53
L-410929-KSALP,4.31,1,2,2,1,1,4.53
L-411759-KSALP,5.43,1,2,2,2,1,5.75
L-410933-KSALP,4.42,1,2,2,2,2,4.84
L-410441-KSALP,4.14,1,2,2,2,1,4.44
L-457168-KSREU,4.79,3,2,2,1,1,4.88
L-409364-KSALP,4.29,1,2,2,1,1,4.47
L-411117-KSALP,4.5,1,2,2,1,1,4.66
L-408879-KSALP,4.5,1,2,2,1,1,4.63
L-410922-KSALP,4.35,1,2,2,2,1,4.53
L-410632-KSALP,4.32,1,2,2,1,1,4.4
L-410438-KSALP,4.92,1,2,2,1,1,5.0
L-409293-KSALP,4.62,1,2,2,1,1,4.69
L-410924-KSALP,4.65,1,2,2,2,1,4.81
L-410949-KSALP,4.69,1,2,2,1,1,4.75
L-409345-KSALP,5.35,1,2,2,2,1,5.5
L-408824-KSALP,5.08,1,2,2,1,1,5.13
L-408864-KSALP,5.11,1,2,2,1,1,5.13
L-408865-KSALP,4.42,1,2,2,1,1,4.44
L-408867-KSALP,4.43,1,2,2,1,1,4.44
L-410432-KSALP,4.68,1,2,2,1,1,4.69
L-410437-KSALP,4.5,1,2,2,1,1,4.5
L-408854-KSALP,5.15,1,2,2,2,1,5.25
L-410418-KSALP,4.54,1,2,2,1,1,4.53
L-410962-KSALP,4.42,1,2,2,2,1,4.5
L-411112-KSALP,4.62,1,2,2,1,1,4.59
L-411715-KSALP,4.42,1,2,2,2,1,4.5
L-410938-KSALP,5.04,1,2,2,1,1,5.0
L-411767-KSALP,5.23,1,2,2,1,1,5.19
L-410916-KSALP,4.36,1,2,2,2,1,4.41
L-410921-KSALP,4.35,1,2,2,2,1,4.38
L-409368-KSALP,4.68,1,2,2,1,1,4.59
L-410953-KSALP,4.46,1,2,2,2,1,4.47
L-411315-KSALP,4.31,1,2,2,2,1,4.31
L-408832-KSALP,4.23,1,2,2,2,2,4.31
L-411760-KSALP,4.5,1,2,2,1,3,4.38
L-408830-KSALP,5.73,1,2,2,1,1,5.59
L-409291-KSALP,4.61,1,2,2,1,1,4.47
L-457995-KSREU,5.18,3,2,2,1,1,4.94
L-456749-KSREU,5.0,3,2,2,2,1,4.84
L-411114-KSALP,4.54,1,2,2,1,1,4.38
L-410911-KSALP,4.52,1,2,2,1,1,4.34
L-408841-KSALP,4.42,1,2,2,2,1,4.34
L-410455-KSALP,4.79,1,2,2,1,1,4.59
L-408877-KSALP,4.54,1,2,2,1,1,4.31
L-409727-KSALP,5.04,1,2,2,1,1,4.81
L-410959-KSALP,4.71,1,2,2,1,1,4.47
L-412709-KSALP,4.46,1,2,2,2,1,4.31
L-408882-KSALP,4.23,1,2,2,2,1,4.08
L-408862-KSALP,4.27,1,2,2,2,1,4.11
L-408911-KSALP,4.77,1,2,2,1,1,4.5
